latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.23343,96.31847,355.87,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,309.28,14.12,D
19.23161,96.31918,333.63,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,306.93,4,D
19.23571,96.31834,354.77,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,305.28,13.49,D
19.53441,97.89767,337.5,0.5,0.41,2026-01-08,0629,N,nominal,2.0NRT,297.38,6.51,D
19.06977,95.36143,338.6,0.48,0.48,2026-01-08,0629,N,nominal,2.0NRT,301.31,5.92,D
19.92306,98.95945,334.33,0.44,0.39,2026-01-08,0629,N,nominal,2.0NRT,300.2,10.39,D
19.31125,95.41472,330.92,0.47,0.48,2026-01-08,0629,N,nominal,2.0NRT,300.85,5.54,D
20.16649,99.90363,325.37,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,297.32,1.51,D
19.83731,96.81159,330.46,0.57,0.43,2026-01-08,0629,N,nominal,2.0NRT,295.21,4.05,D
19.91899,97.08594,325.52,0.55,0.42,2026-01-08,0629,N,nominal,2.0NRT,299,2.86,D
19.881,96.87295,332.57,0.56,0.43,2026-01-08,0629,N,nominal,2.0NRT,296.68,5.54,D
19.88011,96.87605,332.12,0.56,0.43,2026-01-08,0629,N,nominal,2.0NRT,298.29,4.91,D
19.61234,95.37872,338.73,0.46,0.47,2026-01-08,0629,N,nominal,2.0NRT,300.97,4.23,D
19.9622,97.05859,336.26,0.55,0.43,2026-01-08,0629,N,nominal,2.0NRT,298.48,4.46,D
19.62383,95.1566,330.02,0.48,0.48,2026-01-08,0629,N,low,2.0NRT,302.21,4.27,D
20.02126,97.25321,335.63,0.53,0.42,2026-01-08,0629,N,nominal,2.0NRT,300.43,5.43,D
19.74674,95.61538,336.01,0.45,0.47,2026-01-08,0629,N,nominal,2.0NRT,301.1,6.85,D
19.74463,95.61208,331.16,0.45,0.47,2026-01-08,0629,N,low,2.0NRT,304.6,6.15,D
20.04505,97.15633,327.61,0.54,0.42,2026-01-08,0629,N,nominal,2.0NRT,297.39,3.44,D
20.04889,97.15553,333.32,0.54,0.42,2026-01-08,0629,N,nominal,2.0NRT,301.69,3.44,D
20.02163,96.98535,327,0.55,0.43,2026-01-08,0629,N,low,2.0NRT,298.45,5.52,D
20.0255,96.98441,334.38,0.55,0.43,2026-01-08,0629,N,nominal,2.0NRT,299.31,5.52,D
20.05447,97.03256,336.5,0.55,0.43,2026-01-08,0629,N,nominal,2.0NRT,293.55,5.65,D
20.05638,96.99888,326.69,0.55,0.43,2026-01-08,0629,N,nominal,2.0NRT,300.47,3.66,D
20.06027,96.99812,335.06,0.55,0.43,2026-01-08,0629,N,nominal,2.0NRT,300.19,3.66,D
19.73401,95.23317,347.21,0.47,0.48,2026-01-08,0629,N,nominal,2.0NRT,300.48,5.67,D
20.63686,99.95442,333.38,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,297.31,5.34,D
20.02728,96.18555,333.55,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,303.58,2.53,D
20.84214,100.78117,331.59,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,299.71,4.03,D
20.30783,97.2734,328.45,0.53,0.42,2026-01-08,0629,N,nominal,2.0NRT,298.6,2.98,D
20.82305,100.21658,327.24,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,295.1,2.24,D
20.13835,96.28642,341.19,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,304.55,3.15,D
19.94106,95.10801,335.13,0.48,0.48,2026-01-08,0629,N,nominal,2.0NRT,301.25,5.9,D
20.96754,100.73565,338.99,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,300.8,2.99,D
21.0978,101.05154,330.09,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,293.01,1.85,D
20.77762,99.02576,332.81,0.43,0.38,2026-01-08,0629,N,nominal,2.0NRT,297.04,5.06,D
20.94772,99.99677,325.71,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,293.83,1.61,D
20.11177,94.74628,331.45,0.5,0.49,2026-01-08,0629,N,nominal,2.0NRT,301.31,4.88,D
20.12424,94.73859,328.76,0.5,0.49,2026-01-08,0629,N,low,2.0NRT,302.78,3.36,D
20.34583,95.86647,341.27,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.02,4.96,D
20.34677,95.86646,343.87,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.4,4.45,D
21.27625,101.13293,325.31,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,292.37,2.91,D
20.32296,95.53823,343.05,0.44,0.46,2026-01-08,0629,N,nominal,2.0NRT,303.71,8.71,D
20.46399,96.10275,338.08,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.83,5.91,D
21.35021,100.6939,325.67,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,294.12,2.54,D
21.21265,99.686,330.77,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,294.35,2.96,D
20.35091,94.82156,339.24,0.49,0.48,2026-01-08,0629,N,nominal,2.0NRT,299.95,4.73,D
20.89815,97.38087,325.13,0.51,0.41,2026-01-08,0629,N,low,2.0NRT,299.56,3.37,D
21.38303,100.17717,329.82,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,291.77,6.72,D
20.42402,94.74739,351.1,0.49,0.49,2026-01-08,0629,N,nominal,2.0NRT,300.33,6.97,D
20.46218,94.75361,335.51,0.49,0.49,2026-01-08,0629,N,nominal,2.0NRT,300.14,4.24,D
21.32525,99.47682,332.35,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,293.57,2.26,D
20.67452,95.84799,330.79,0.42,0.45,2026-01-08,0629,N,low,2.0NRT,302.97,1.66,D
20.46083,94.75544,332.65,0.49,0.49,2026-01-08,0629,N,nominal,2.0NRT,299.06,2.38,D
20.6137,95.51015,339.1,0.44,0.46,2026-01-08,0629,N,nominal,2.0NRT,302.25,3.74,D
20.46526,94.75448,330.06,0.49,0.49,2026-01-08,0629,N,nominal,2.0NRT,299.16,2.26,D
20.88984,96.8849,330.55,0.54,0.42,2026-01-08,0629,N,low,2.0NRT,300.89,5.45,D
20.90596,96.95112,333.6,0.54,0.42,2026-01-08,0629,N,nominal,2.0NRT,302.29,5.79,D
20.83036,96.40755,339.03,0.38,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.04,4.49,D
20.96944,96.92732,330.65,0.54,0.42,2026-01-08,0629,N,nominal,2.0NRT,299.06,1.33,D
20.96974,96.92447,327.37,0.54,0.42,2026-01-08,0629,N,nominal,2.0NRT,298.98,2.97,D
20.67835,95.30702,331.44,0.45,0.47,2026-01-08,0629,N,nominal,2.0NRT,298.89,2.93,D
20.89567,96.21946,342.55,0.39,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.45,5.77,D
20.31219,93.24594,346.69,0.61,0.54,2026-01-08,0629,N,nominal,2.0NRT,298.88,19.29,D
21.54124,99.87694,332.93,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,289.04,3.42,D
20.79235,95.39439,341.23,0.44,0.46,2026-01-08,0629,N,nominal,2.0NRT,301.31,4.27,D
21.28849,98.108,341.97,0.47,0.39,2026-01-08,0629,N,nominal,2.0NRT,303.69,19.67,D
21.28974,98.10975,325.01,0.46,0.39,2026-01-08,0629,N,nominal,2.0NRT,296.82,10.08,D
21.28895,98.10532,334.28,0.47,0.39,2026-01-08,0629,N,nominal,2.0NRT,302.66,16.24,D
20.79172,95.39628,344.9,0.44,0.46,2026-01-08,0629,N,nominal,2.0NRT,302.02,6.69,D
21.33049,98.19352,335.27,0.46,0.39,2026-01-08,0629,N,nominal,2.0NRT,297.38,5.57,D
21.33301,98.16554,325.49,0.46,0.39,2026-01-08,0629,N,nominal,2.0NRT,296.76,2.43,D
20.96973,96.14428,336.22,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.15,2.82,D
20.38692,93.05467,342.81,0.63,0.54,2026-01-08,0629,N,nominal,2.0NRT,296,6.94,D
20.95952,95.52056,340.99,0.43,0.46,2026-01-08,0629,N,nominal,2.0NRT,301.49,5.56,D
21.06515,95.98519,333.76,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,302.44,2.65,D
21.75668,99.65362,326.33,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,296.87,2.38,D
21.98822,100.59344,345.04,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,294.79,7.58,D
21.94526,100.30043,338.38,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,297.7,6.38,D
21.21183,96.00603,338.34,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.88,3.24,D
21.20897,95.92258,331.75,0.4,0.45,2026-01-08,0629,N,nominal,2.0NRT,303.19,2.83,D
21.18785,95.74028,330.59,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.22,2.12,D
22.02586,100.47101,326.15,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,295.49,3.15,D
22.04423,100.47924,325.97,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,295.71,2.32,D
21.3323,96.2494,335.36,0.39,0.44,2026-01-08,0629,N,nominal,2.0NRT,304.01,2.37,D
21.59053,97.62737,326.41,0.49,0.4,2026-01-08,0629,N,nominal,2.0NRT,294,3.63,D
21.64097,97.29804,330.12,0.5,0.41,2026-01-08,0629,N,nominal,2.0NRT,296.1,2.6,D
21.38965,95.81576,342.41,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,303.06,5.7,D
21.39373,95.81491,350.74,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,307.12,39.37,D
22.22334,100.15601,326.27,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,293.24,2.6,D
21.99228,98.45677,332.23,0.44,0.38,2026-01-08,0629,N,nominal,2.0NRT,297.63,2.18,D
21.48249,95.59521,335.11,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.31,2.28,D
21.48346,95.59119,335.55,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.03,3.33,D
21.3772,94.91353,341.45,0.46,0.47,2026-01-08,0629,N,nominal,2.0NRT,301.23,17.95,D
21.38239,94.91705,332.16,0.46,0.47,2026-01-08,0629,N,nominal,2.0NRT,302.45,14.36,D
21.38151,94.91262,355.76,0.46,0.47,2026-01-08,0629,N,nominal,2.0NRT,304.61,17.95,D
22.01657,98.15488,337.51,0.45,0.39,2026-01-08,0629,N,nominal,2.0NRT,298.2,14.24,D
21.62667,95.80684,341.11,0.4,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.1,3.04,D
22.11152,98.41452,327.23,0.44,0.38,2026-01-08,0629,N,nominal,2.0NRT,293.58,2.7,D
22.41734,99.53606,330.84,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,286.22,3.43,D
22.50037,99.68322,325.35,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,295.11,1.69,D
22.08878,96.87457,338.69,0.52,0.42,2026-01-08,0629,N,nominal,2.0NRT,297.24,8.83,D
21.92042,95.83531,330.81,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.74,2.77,D
22.24565,97.34981,329.98,0.49,0.4,2026-01-08,0629,N,nominal,2.0NRT,297.93,2.4,D
22.33557,97.59751,334.51,0.48,0.4,2026-01-08,0629,N,nominal,2.0NRT,300.13,3.44,D
22.50153,98.36198,333.65,0.44,0.38,2026-01-08,0629,N,nominal,2.0NRT,300.15,4.27,D
22.30241,97.13071,334.53,0.5,0.41,2026-01-08,0629,N,nominal,2.0NRT,297.55,4.35,D
22.60275,98.69957,332.14,0.43,0.38,2026-01-08,0629,N,nominal,2.0NRT,298.99,3.8,D
21.88654,94.77993,331.27,0.46,0.47,2026-01-08,0629,N,nominal,2.0NRT,299.65,3.58,D
22.07626,95.327,340.64,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.44,5.32,D
22.89421,99.24345,330.45,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,294.22,3.54,D
22.92896,99.24203,326.26,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,292.46,1.55,D
22.9546,99.37607,334.58,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,294.2,4.87,D
22.31093,95.66345,331.46,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.3,2.16,D
22.34981,95.69113,347.83,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.62,4.02,D
22.37169,95.71832,335.25,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.25,2.78,D
22.38165,95.66013,337.01,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.2,2.86,D
22.37496,95.62537,330.81,0.4,0.44,2026-01-08,0629,N,low,2.0NRT,301.22,2.33,D
22.38644,95.66311,345.24,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,303.18,9.43,D
22.3857,95.65926,352.78,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,304.02,11.94,D
23.02377,99.17857,328.74,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,289.16,2.25,D
22.47482,95.62351,333.26,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.48,3.97,D
22.4747,95.57917,332.34,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300,2.5,D
22.46369,95.50023,332.53,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.38,1.93,D
22.50719,95.70443,338.73,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.06,2.19,D
22.52396,95.7484,331.01,0.39,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.44,1.46,D
22.51597,95.70652,343.91,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.15,5.13,D
22.52652,95.73994,367,0.39,0.44,2026-01-08,0629,N,high,2.0NRT,303.45,8.82,D
22.52797,95.74753,340.47,0.39,0.44,2026-01-08,0629,N,nominal,2.0NRT,302.97,5.43,D
22.51083,95.5915,340.66,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.45,4.37,D
22.48194,95.41819,342.43,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.82,4.45,D
22.53469,95.6506,334.84,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.14,3.03,D
22.52813,95.57156,343.8,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.71,4.11,D
22.54606,95.64413,352.37,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,301.48,5.53,D
22.5125,95.44441,335.44,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.48,3.99,D
22.88281,97.42623,332.22,0.48,0.4,2026-01-08,0629,N,nominal,2.0NRT,293.31,2.61,D
22.56292,95.64446,339.87,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,300.84,3.54,D
22.5258,95.37952,332.04,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.35,2.73,D
22.53624,95.38963,340.9,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.94,10.33,D
22.53876,95.38924,340.51,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.83,10.74,D
22.5523,95.34895,332.9,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.48,3.46,D
22.66678,95.92474,346.64,0.57,0.43,2026-01-08,0629,N,nominal,2.0NRT,300.57,8.43,D
22.56974,95.32842,342.79,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.99,11.05,D
22.57437,95.28558,338.38,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.1,5.5,D
22.57773,95.21328,334.55,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.45,2.66,D
22.61171,95.36906,336.89,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.48,1.75,D
22.59955,95.30513,331.46,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.58,1.76,D
22.58755,95.21957,342.62,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.46,4.94,D
22.61265,95.30641,345.39,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.98,9.28,D
22.62238,95.3126,349.26,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,302.95,9.89,D
22.61935,95.29655,335.5,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.38,2.07,D
22.62498,95.30367,339.32,0.42,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.36,5.07,D
22.69707,95.62302,334.65,0.4,0.44,2026-01-08,0629,N,nominal,2.0NRT,299.92,2.94,D
22.65359,95.37656,339.58,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.06,2.66,D
22.65768,95.37566,349.61,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.22,9.2,D
23.37566,99.35876,325.23,0.4,0.37,2026-01-08,0629,N,nominal,2.0NRT,294.9,2.95,D
22.67404,95.37206,344.1,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.49,4.62,D
22.66482,95.32432,330.53,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.49,1.99,D
22.69932,95.48137,330.73,0.4,0.45,2026-01-08,0629,N,nominal,2.0NRT,299.98,2.93,D
22.68526,95.38611,342.56,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,305.08,15.31,D
22.6845,95.38215,337.06,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.79,6.44,D
22.02952,92.1413,330.96,0.33,0.56,2026-01-08,0629,N,nominal,2.0NRT,295.16,2.14,D
22.02883,92.13808,332.14,0.33,0.56,2026-01-08,0629,N,nominal,2.0NRT,294.66,2.14,D
23.36807,99.08028,332.95,0.41,0.37,2026-01-08,0629,N,nominal,2.0NRT,290.11,3.48,D
22.71039,95.33921,337.97,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,301.01,5.96,D
22.72343,95.34047,339.24,0.41,0.45,2026-01-08,0629,N,nominal,2.0NRT,300.12,2.99,D
23.72764,100.38657,329.3,0.39,0.36,2026-01-08,0629,N,nominal,2.0NRT,287.27,2.68,D
22.90118,95.39739,333.31,0.41,0.45,2026-01-08,0631,N,nominal,2.0NRT,300.79,2.52,D
22.90404,95.36813,347.28,0.41,0.45,2026-01-08,0631,N,nominal,2.0NRT,302.2,4.18,D
22.91764,95.32816,332.79,0.41,0.45,2026-01-08,0631,N,nominal,2.0NRT,300.63,3.59,D
22.91688,95.32421,336.27,0.41,0.45,2026-01-08,0631,N,nominal,2.0NRT,301.32,2.3,D
20.99747,86.57487,329.42,0.77,0.77,2026-01-08,0631,N,nominal,2.0NRT,298.67,3.36,D
23.09273,96.01949,332.25,0.56,0.43,2026-01-08,0631,N,nominal,2.0NRT,300.14,4.34,D
23.09176,96.0173,331.47,0.56,0.43,2026-01-08,0631,N,nominal,2.0NRT,299.98,6.59,D
23.1166,96.06258,343.39,0.55,0.43,2026-01-08,0631,N,nominal,2.0NRT,299.33,6.95,D
23.06277,95.71395,338.34,0.39,0.44,2026-01-08,0631,N,nominal,2.0NRT,298.63,3.46,D
22.74238,94.06041,330.56,0.49,0.49,2026-01-08,0631,N,nominal,2.0NRT,299.13,2.82,D
21.05913,86.59605,332.28,0.77,0.77,2026-01-08,0631,N,nominal,2.0NRT,299.28,4.13,D
23.96298,100.8139,331.03,0.38,0.36,2026-01-08,0631,N,nominal,2.0NRT,289.31,2.06,D
22.78472,94.04073,339.97,0.49,0.49,2026-01-08,0631,N,nominal,2.0NRT,297.87,8.82,D
22.79329,94.01392,341.7,0.49,0.49,2026-01-08,0631,N,nominal,2.0NRT,297.79,5.83,D
21.1226,86.45861,331.3,0.78,0.78,2026-01-08,0631,N,nominal,2.0NRT,299.49,4.84,D
23.21057,96.00559,329.8,0.56,0.43,2026-01-08,0631,N,nominal,2.0NRT,296.04,2.07,D
23.16884,95.72133,327.73,0.39,0.44,2026-01-08,0631,N,nominal,2.0NRT,296.15,2.26,D
22.96962,94.67461,329.77,0.45,0.47,2026-01-08,0631,N,low,2.0NRT,303.92,4.74,D
23.17892,95.73084,356.28,0.38,0.44,2026-01-08,0631,N,nominal,2.0NRT,302.7,16.39,D
21.11699,86.45832,333.29,0.78,0.78,2026-01-08,0631,N,nominal,2.0NRT,298.89,2.13,D
22.108,90.41477,331.13,0.43,0.62,2026-01-08,0631,N,nominal,2.0NRT,298.1,2.95,D
23.14091,95.2664,331.18,0.41,0.45,2026-01-08,0631,N,nominal,2.0NRT,299.84,2.75,D
22.91475,94.03167,325.47,0.49,0.49,2026-01-08,0631,N,nominal,2.0NRT,298.58,1.85,D
22.9173,94.02921,326.48,0.49,0.48,2026-01-08,0631,N,nominal,2.0NRT,298.16,2.13,D
23.96554,99.66631,325.53,0.39,0.36,2026-01-08,0631,N,nominal,2.0NRT,289.93,1.3,D
23.8347,98.74467,336.08,0.41,0.37,2026-01-08,0631,N,nominal,2.0NRT,287.7,3.98,D
23.83286,97.94832,336.05,0.44,0.38,2026-01-08,0631,N,nominal,2.0NRT,295.98,3.11,D
22.80006,92.05141,342.13,0.33,0.55,2026-01-08,0631,N,nominal,2.0NRT,294.33,2.4,D
22.79939,92.04826,326.44,0.33,0.55,2026-01-08,0631,N,nominal,2.0NRT,294.2,2.4,D
23.52649,95.53271,326.11,0.39,0.44,2026-01-08,0631,N,nominal,2.0NRT,297.58,2.03,D
24.16244,98.92525,326.01,0.41,0.37,2026-01-08,0631,N,nominal,2.0NRT,287.36,2.53,D
21.69657,87.11895,326.89,0.69,0.74,2026-01-08,0631,N,nominal,2.0NRT,296.94,2.6,D
23.27878,93.69547,334.51,0.51,0.49,2026-01-08,0631,N,nominal,2.0NRT,289.05,5.15,D
21.73197,86.76528,341.79,0.72,0.76,2026-01-08,0631,N,nominal,2.0NRT,299.85,8.65,D
21.70364,86.59146,344.09,0.74,0.76,2026-01-08,0631,N,nominal,2.0NRT,299.41,7.09,D
21.73073,86.76548,342.08,0.72,0.76,2026-01-08,0631,N,nominal,2.0NRT,299.79,8.3,D
21.70144,86.59232,340.65,0.74,0.76,2026-01-08,0631,N,nominal,2.0NRT,299.24,9.51,D
24.48807,98.23716,333.9,0.42,0.38,2026-01-08,0631,N,nominal,2.0NRT,294.63,9.28,D
22.33462,87.4509,339.83,0.64,0.72,2026-01-08,0631,N,nominal,2.0NRT,295.69,6.69,D
22.34117,87.44906,352.36,0.64,0.72,2026-01-08,0631,N,nominal,2.0NRT,296.27,8.99,D
22.33133,87.44931,327.79,0.64,0.72,2026-01-08,0631,N,nominal,2.0NRT,295.57,7.6,D
22.33788,87.44749,354.61,0.64,0.72,2026-01-08,0631,N,nominal,2.0NRT,297.54,10.59,D
22.36838,87.37254,328.36,0.64,0.72,2026-01-08,0631,N,nominal,2.0NRT,296.8,3.8,D
25.03549,97.35695,332.63,0.45,0.39,2026-01-08,0631,N,nominal,2.0NRT,297.93,2.42,D
23.08937,87.84602,350.26,0.58,0.7,2026-01-08,0631,N,nominal,2.0NRT,297.24,6.06,D
23.11195,87.91181,343.79,0.58,0.69,2026-01-08,0631,N,nominal,2.0NRT,296.18,6.07,D
25.33949,98.97049,335.74,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,297.54,5.25,D
25.33883,98.96645,338.08,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,297.71,2.86,D
23.08446,87.84768,336.12,0.58,0.7,2026-01-08,0631,N,nominal,2.0NRT,296.65,4.16,D
23.10749,87.91335,329.73,0.58,0.69,2026-01-08,0631,N,nominal,2.0NRT,295.93,2.95,D
23.09079,87.84592,328.51,0.58,0.7,2026-01-08,0631,N,nominal,2.0NRT,294.91,2.65,D
23.11379,87.91158,328.14,0.58,0.69,2026-01-08,0631,N,nominal,2.0NRT,294.95,2.95,D
25.12457,97.32633,351.05,0.45,0.39,2026-01-08,0631,N,nominal,2.0NRT,311.91,39.95,D
25.12812,97.32558,353.48,0.45,0.39,2026-01-08,0631,N,nominal,2.0NRT,305.01,12.01,D
22.79064,86.31274,330.48,0.73,0.76,2026-01-08,0631,N,nominal,2.0NRT,296.64,2.83,D
22.78786,86.31166,338.23,0.73,0.76,2026-01-08,0631,N,nominal,2.0NRT,297.74,6.17,D
25.26284,97.4539,325.2,0.45,0.39,2026-01-08,0631,N,nominal,2.0NRT,298.99,1.77,D
25.26024,97.41802,330.14,0.45,0.39,2026-01-08,0631,N,nominal,2.0NRT,298.85,2.34,D
23.12668,87.25738,329.47,0.63,0.72,2026-01-08,0631,N,nominal,2.0NRT,296.86,6.08,D
24.64839,93.81577,337.63,0.47,0.48,2026-01-08,0631,N,nominal,2.0NRT,293.75,6.41,D
23.35457,87.67435,330.94,0.59,0.7,2026-01-08,0631,N,nominal,2.0NRT,297.77,3.36,D
23.41985,87.71924,331.87,0.58,0.7,2026-01-08,0631,N,nominal,2.0NRT,295.98,5.38,D
23.48846,87.8616,326.75,0.57,0.69,2026-01-08,0631,N,nominal,2.0NRT,295.92,6.17,D
23.4871,87.85602,334.16,0.57,0.69,2026-01-08,0631,N,nominal,2.0NRT,296.56,5.34,D
26.10846,100.27816,328.69,0.38,0.36,2026-01-08,0631,N,nominal,2.0NRT,295.14,1.21,D
26.34091,101.81374,329.55,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,288.86,7.06,D
26.34035,101.80976,346.02,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,291.71,7.07,D
26.34371,101.80911,333.46,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,285.77,7.07,D
26.01468,99.54587,348.13,0.39,0.36,2026-01-08,0631,N,nominal,2.0NRT,291.78,5.34,D
26.16234,100.40927,327.1,0.38,0.36,2026-01-08,0631,N,low,2.0NRT,300.64,2.91,D
23.55993,87.23938,349.13,0.62,0.71,2026-01-08,0631,N,nominal,2.0NRT,295.89,7.01,D
24.11629,89.40169,328.02,0.45,0.63,2026-01-08,0631,N,nominal,2.0NRT,293.82,1.48,D
25.06936,93.83455,325.08,0.46,0.47,2026-01-08,0631,N,nominal,2.0NRT,298.41,3.43,D
23.55944,87.24335,330.32,0.62,0.71,2026-01-08,0631,N,nominal,2.0NRT,294.8,4.79,D
23.5579,87.23733,329.87,0.62,0.71,2026-01-08,0631,N,nominal,2.0NRT,295.39,4.79,D
24.12114,89.41946,325.74,0.44,0.63,2026-01-08,0631,N,nominal,2.0NRT,294.15,2.31,D
24.11703,89.40214,325.38,0.44,0.63,2026-01-08,0631,N,nominal,2.0NRT,293.2,1.96,D
24.12886,89.42658,329.23,0.44,0.63,2026-01-08,0631,N,nominal,2.0NRT,294.88,2.62,D
24.12373,89.40491,349.71,0.44,0.63,2026-01-08,0631,N,nominal,2.0NRT,295.27,6.53,D
25.54268,96.10518,328.06,0.51,0.41,2026-01-08,0631,N,nominal,2.0NRT,294.48,2.91,D
24.80935,92.35587,334.05,0.57,0.52,2026-01-08,0631,N,nominal,2.0NRT,298.04,3.24,D
26.45574,101.59419,328.25,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,291.93,2.59,D
26.56525,101.67829,326.14,0.4,0.37,2026-01-08,0631,N,low,2.0NRT,296.27,2.98,D
26.57755,101.66796,325.79,0.4,0.37,2026-01-08,0631,N,low,2.0NRT,298.19,2.21,D
26.30765,99.83571,329.69,0.39,0.36,2026-01-08,0631,N,nominal,2.0NRT,292.77,2.12,D
26.57779,101.54951,329.13,0.4,0.37,2026-01-08,0631,N,nominal,2.0NRT,291.35,2.83,D
26.29001,99.57159,335.17,0.39,0.36,2026-01-08,0631,N,nominal,2.0NRT,288.95,3.31,D
